Complexity metrics,Wed, 17 Apr 2019 15:34:39 EDT,
org.apache.commons.io.output.ThresholdingOutputStream.checkThreshold(int),1,2,3
org.apache.commons.io.output.ThresholdingOutputStream.close(),1,1,2
org.apache.commons.io.output.ThresholdingOutputStream.flush(),1,1,1
org.apache.commons.io.output.ThresholdingOutputStream.getByteCount(),1,1,1
org.apache.commons.io.output.ThresholdingOutputStream.getThreshold(),1,1,1
org.apache.commons.io.output.ThresholdingOutputStream.isThresholdExceeded(),1,1,1
org.apache.commons.io.output.ThresholdingOutputStream.resetByteCount(),1,1,1
org.apache.commons.io.output.ThresholdingOutputStream.setByteCount(long),1,1,1
org.apache.commons.io.output.ThresholdingOutputStream.write(byte[]),1,1,1
"org.apache.commons.io.output.ThresholdingOutputStream.write(byte[],int,int)",1,1,1
org.apache.commons.io.output.ThresholdingOutputStream.write(int),1,1,1
org.apache.commons.io.output.ThresholdingOutputStreamTest.testSetByteCount(),1,1,1
org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer),1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer,Charset)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer,Charset,int,boolean)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer,CharsetDecoder)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer,CharsetDecoder,int,boolean)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer,String)",1,1,1
"org.apache.commons.io.output.WriterOutputStream.WriterOutputStream(Writer,String,int,boolean)",1,1,1
org.apache.commons.io.output.WriterOutputStream.checkIbmJdkWithBrokenUTF16(Charset),4,2,5
org.apache.commons.io.output.WriterOutputStream.close(),1,1,1
org.apache.commons.io.output.WriterOutputStream.flush(),1,1,1
org.apache.commons.io.output.WriterOutputStream.flushOutput(),1,2,2
org.apache.commons.io.output.WriterOutputStream.processInput(boolean),4,3,4
org.apache.commons.io.output.WriterOutputStream.write(byte[]),1,1,1
"org.apache.commons.io.output.WriterOutputStream.write(byte[],int,int)",1,3,3
org.apache.commons.io.output.WriterOutputStream.write(int),1,1,1
org.apache.commons.io.output.WriterOutputStreamTest.testFlush(),1,1,1
org.apache.commons.io.output.WriterOutputStreamTest.testLargeUTF8WithBufferedWrite(),1,1,1
org.apache.commons.io.output.WriterOutputStreamTest.testLargeUTF8WithSingleByteWrite(),1,1,1
org.apache.commons.io.output.WriterOutputStreamTest.testUTF16BEWithBufferedWrite(),1,1,1
org.apache.commons.io.output.WriterOutputStreamTest.testUTF16BEWithSingleByteWrite(),1,1,1
org.apache.commons.io.output.WriterOutputStreamTest.testUTF16LEWithBufferedWrite(),1,1,1
org.apache.commons.io.output.WriterOutputStreamTest.testUTF16LEWithSingleByteWrite(),1,1,1
org.apache.commons.io.output.WriterOutputStreamTest.testUTF16WithBufferedWrite(),1,3,3
org.apache.commons.io.output.WriterOutputStreamTest.testUTF16WithSingleByteWrite(),1,3,3
org.apache.commons.io.output.WriterOutputStreamTest.testUTF8WithBufferedWrite(),1,1,1
org.apache.commons.io.output.WriterOutputStreamTest.testUTF8WithSingleByteWrite(),1,1,1
"org.apache.commons.io.output.WriterOutputStreamTest.testWithBufferedWrite(String,String)",1,2,2
"org.apache.commons.io.output.WriterOutputStreamTest.testWithSingleByteWrite(String,String)",1,2,2
org.apache.commons.io.output.WriterOutputStreamTest.testWriteImmediately(),1,1,1
org.apache.commons.io.output.XmlStreamWriter.XmlStreamWriter(File),1,1,1
"org.apache.commons.io.output.XmlStreamWriter.XmlStreamWriter(File,String)",1,1,1
org.apache.commons.io.output.XmlStreamWriter.XmlStreamWriter(OutputStream),1,1,1
"org.apache.commons.io.output.XmlStreamWriter.XmlStreamWriter(OutputStream,String)",1,1,2
org.apache.commons.io.output.XmlStreamWriter.close(),1,2,2
"org.apache.commons.io.output.XmlStreamWriter.detectEncoding(char[],int,int)",1,8,9
org.apache.commons.io.output.XmlStreamWriter.flush(),1,2,2
org.apache.commons.io.output.XmlStreamWriter.getDefaultEncoding(),1,1,1
org.apache.commons.io.output.XmlStreamWriter.getEncoding(),1,1,1
"org.apache.commons.io.output.XmlStreamWriter.write(char[],int,int)",1,2,2
"org.apache.commons.io.output.XmlStreamWriterTest.checkXmlContent(String,String,String)",1,1,1
"org.apache.commons.io.output.XmlStreamWriterTest.checkXmlWriter(String,String)",1,1,1
"org.apache.commons.io.output.XmlStreamWriterTest.checkXmlWriter(String,String,String)",1,1,3
"org.apache.commons.io.output.XmlStreamWriterTest.createXmlContent(String,String)",1,1,2
org.apache.commons.io.output.XmlStreamWriterTest.testDefaultEncoding(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testEBCDICEncoding(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testEUC_JPEncoding(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testEmpty(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testLatin15Encoding(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testLatin1Encoding(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testLatin7Encoding(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testNoXmlHeader(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testUTF16BEEncoding(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testUTF16Encoding(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testUTF16LEEncoding(),1,1,1
org.apache.commons.io.output.XmlStreamWriterTest.testUTF8Encoding(),1,1,1
org.apache.commons.io.serialization.ClosingBase.cleanup(),1,2,3
org.apache.commons.io.serialization.ClosingBase.setup(),1,1,1
org.apache.commons.io.serialization.ClosingBase.willClose(T),1,1,1
org.apache.commons.io.serialization.FullClassNameMatcher.FullClassNameMatcher(String...),1,1,1
org.apache.commons.io.serialization.FullClassNameMatcher.matches(String),1,1,1
org.apache.commons.io.serialization.FullClassNameMatcherTest.noNames(),1,1,1
org.apache.commons.io.serialization.FullClassNameMatcherTest.withNames(),1,1,1
org.apache.commons.io.serialization.MockSerializedClass.MockSerializedClass(String),1,1,1
org.apache.commons.io.serialization.MockSerializedClass.equals(Object),2,1,2
org.apache.commons.io.serialization.MockSerializedClass.hashCode(),1,1,1
org.apache.commons.io.serialization.MoreComplexObject.MoreComplexObject(),1,2,2
org.apache.commons.io.serialization.MoreComplexObject.toString(),1,1,1
org.apache.commons.io.serialization.MoreComplexObjectTest.assertSerialization(ObjectInputStream),1,1,1
org.apache.commons.io.serialization.MoreComplexObjectTest.setup(),1,1,1
org.apache.commons.io.serialization.MoreComplexObjectTest.trustJavaIncludingArrays(),1,1,1
org.apache.commons.io.serialization.MoreComplexObjectTest.trustJavaLang(),1,1,1
org.apache.commons.io.serialization.MoreComplexObjectTest.useBlacklist(),1,1,1
org.apache.commons.io.serialization.RegexpClassNameMatcher.RegexpClassNameMatcher(Pattern),2,1,2
org.apache.commons.io.serialization.RegexpClassNameMatcher.RegexpClassNameMatcher(String),1,1,1
org.apache.commons.io.serialization.RegexpClassNameMatcher.matches(String),1,1,1
org.apache.commons.io.serialization.RegexpClassNameMatcherTest.testNullPatternPattern(),1,1,1
org.apache.commons.io.serialization.RegexpClassNameMatcherTest.testNullStringPattern(),1,1,1
org.apache.commons.io.serialization.RegexpClassNameMatcherTest.testOrPattern(),1,1,1
org.apache.commons.io.serialization.RegexpClassNameMatcherTest.testSimplePatternFromPattern(),1,1,1
org.apache.commons.io.serialization.RegexpClassNameMatcherTest.testSimplePatternFromString(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStream.ValidatingObjectInputStream(InputStream),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStream.accept(Class<?>...),1,2,2
org.apache.commons.io.serialization.ValidatingObjectInputStream.accept(ClassNameMatcher),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStream.accept(Pattern),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStream.accept(String...),1,2,2
org.apache.commons.io.serialization.ValidatingObjectInputStream.invalidClassNameFound(String),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStream.reject(Class<?>...),1,2,2
org.apache.commons.io.serialization.ValidatingObjectInputStream.reject(ClassNameMatcher),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStream.reject(Pattern),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStream.reject(String...),1,2,2
org.apache.commons.io.serialization.ValidatingObjectInputStream.resolveClass(ObjectStreamClass),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStream.validateClassName(String),3,5,6
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.acceptCustomMatcher(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.acceptPattern(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.acceptWildcard(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.assertSerialization(ObjectInputStream),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.customInvalidMethod(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.exceptionIncludesClassName(),1,2,2
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.noAccept(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.ourTestClassAcceptedFirst(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.ourTestClassAcceptedFirstWildcard(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.ourTestClassAcceptedSecond(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.ourTestClassAcceptedSecondWildcard(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.ourTestClassNotAccepted(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.ourTestClassOnlyAccepted(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.reject(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.rejectCustomMatcher(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.rejectOnly(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.rejectPattern(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.rejectPrecedence(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.rejectWildcard(),1,1,1
org.apache.commons.io.serialization.ValidatingObjectInputStreamTest.setup(),1,1,1
org.apache.commons.io.serialization.WildcardClassNameMatcher.WildcardClassNameMatcher(String),1,1,1
org.apache.commons.io.serialization.WildcardClassNameMatcher.matches(String),1,1,1
org.apache.commons.io.serialization.WildcardClassNameMatcherTest.noPattern(),1,1,1
org.apache.commons.io.serialization.WildcardClassNameMatcherTest.star(),1,1,1
org.apache.commons.io.serialization.WildcardClassNameMatcherTest.starAndQuestionMark(),1,1,1
org.apache.commons.io.testtools.TestUtils.TestUtils(),1,1,1
"org.apache.commons.io.testtools.TestUtils.assertEqualContent(File,File)",1,2,2
"org.apache.commons.io.testtools.TestUtils.assertEqualContent(byte[],File)",1,3,4
"org.apache.commons.io.testtools.TestUtils.assertEqualContent(char[],File)",1,3,4
"org.apache.commons.io.testtools.TestUtils.checkFile(File,File)",1,1,1
org.apache.commons.io.testtools.TestUtils.checkWrite(OutputStream),1,2,2
org.apache.commons.io.testtools.TestUtils.checkWrite(Writer),1,2,2
"org.apache.commons.io.testtools.TestUtils.createFile(File,long)",2,1,2
"org.apache.commons.io.testtools.TestUtils.createLineBasedFile(File,String[])",2,3,4
org.apache.commons.io.testtools.TestUtils.deleteFile(File),1,2,2
"org.apache.commons.io.testtools.TestUtils.generateTestData(OutputStream,long)",1,2,2
org.apache.commons.io.testtools.TestUtils.generateTestData(long),1,2,2
"org.apache.commons.io.testtools.TestUtils.newFile(File,String)",1,2,2
org.apache.commons.io.testtools.TestUtils.sleep(long),1,2,2
org.apache.commons.io.testtools.TestUtils.sleepQuietly(long),1,1,2
org.apache.commons.io.testtools.YellOnCloseInputStream.YellOnCloseInputStream(InputStream),1,1,1
org.apache.commons.io.testtools.YellOnCloseInputStream.close(),1,1,1
"org.apache.commons.io.testtools.YellOnFlushAndCloseOutputStream.YellOnFlushAndCloseOutputStream(OutputStream,boolean,boolean)",1,1,1
org.apache.commons.io.testtools.YellOnFlushAndCloseOutputStream.close(),2,1,2
org.apache.commons.io.testtools.YellOnFlushAndCloseOutputStream.flush(),2,1,2
org.apache.commons.io.testtools.YellOnFlushAndCloseOutputStream.off(),1,1,1
,,,
Class,OCavg,V,WMC
org.apache.commons.io.ByteOrderMark,2.25,"1,501",18
org.apache.commons.io.ByteOrderMarkTestCase,1,"1,877",9
org.apache.commons.io.ByteOrderUtils,2,312,4
org.apache.commons.io.ByteOrderUtilsTest,1,145,3
org.apache.commons.io.Charsets,1.67,370,5
org.apache.commons.io.CharsetsTestCase,1,470,8
org.apache.commons.io.CopyUtils,1.15,"1,173",15
org.apache.commons.io.CopyUtilsTest,1,"2,009",11
org.apache.commons.io.DemuxTestCase,1.25,"2,165",10
org.apache.commons.io.DemuxTestCase.ReaderThread,1.33,311,4
org.apache.commons.io.DemuxTestCase.WriterThread,1.5,259,3
org.apache.commons.io.DirectoryWalker,1.69,"2,003",27
org.apache.commons.io.DirectoryWalker.CancelException,1,190,4
org.apache.commons.io.DirectoryWalkerTestCase,1.35,"8,140",27
org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker,1.6,408,8
org.apache.commons.io.DirectoryWalkerTestCase.TestFalseFileFinder,1,76,2
org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder,1,264,5
org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinderString,1,171,3
org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker,1.5,477,9
org.apache.commons.io.DirectoryWalkerTestCaseJava4,1.33,"7,154",24
org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker,1.6,408,8
org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFalseFileFinder,1,76,2
org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFileFinder,1,264,5
org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestMultiThreadCancelWalker,1.5,477,9
org.apache.commons.io.EndianUtils,1.06,"5,529",33
org.apache.commons.io.EndianUtilsTest,1.05,"5,205",23
org.apache.commons.io.FileCleaner,1,263,7
org.apache.commons.io.FileCleanerTestCase,1,19,1
org.apache.commons.io.FileCleaningTracker,1.62,"1,152",13
org.apache.commons.io.FileCleaningTracker.Reaper,2,217,4
org.apache.commons.io.FileCleaningTracker.Tracker,1.33,169,4
org.apache.commons.io.FileCleaningTrackerTestCase,1.5,"4,151",24
org.apache.commons.io.FileDeleteStrategy,1.4,435,7
org.apache.commons.io.FileDeleteStrategy.ForceFileDeleteStrategy,1,53,2
org.apache.commons.io.FileDeleteStrategyTestCase,1.5,"1,259",9
org.apache.commons.io.FileExistsException,1,89,3
org.apache.commons.io.FileSystemUtils,3.85,"5,329",50
org.apache.commons.io.FileSystemUtilsTestCase,1.2,"7,090",36
org.apache.commons.io.FileSystemUtilsTestCase.MockFileSystemUtils,1.11,343,10
org.apache.commons.io.FileUtils,2.58,"27,159",304
org.apache.commons.io.FileUtilsCleanDirectoryTestCase,1.43,"1,124",10
org.apache.commons.io.FileUtilsCleanSymlinksTestCase,1.8,"2,822",18
org.apache.commons.io.FileUtilsDirectoryContainsTestCase,1,"1,476",12
org.apache.commons.io.FileUtilsFileNewerTestCase,1.5,"1,182",12
org.apache.commons.io.FileUtilsListFilesTestCase,1.29,"2,338",9
org.apache.commons.io.FileUtilsTestCase,1.35,"57,403",205
org.apache.commons.io.FileUtilsTestCase.ListDirectoryWalker,1.25,171,5
org.apache.commons.io.FileUtilsTestCase.ShorterFile,1,82,2
org.apache.commons.io.FileUtilsWaitForTestCase,1,237,3
org.apache.commons.io.FilenameUtils,3.85,"11,875",154
org.apache.commons.io.FilenameUtilsTestCase,1.13,"32,919",43
org.apache.commons.io.FilenameUtilsWildcardTestCase,1.25,"4,867",10
org.apache.commons.io.HexDump,3.5,"1,527",14
org.apache.commons.io.HexDumpTest,7.67,"4,894",23
org.apache.commons.io.IOCase,1.75,"1,186",21
org.apache.commons.io.IOCaseTestCase,1.06,"6,655",19
org.apache.commons.io.IOExceptionWithCause,1,74,2
org.apache.commons.io.IOExceptionWithCauseTestCase,1,191,3
org.apache.commons.io.IOUtils,1.8,"18,940",234
org.apache.commons.io.IOUtilsCopyTestCase,1,"4,235",24
org.apache.commons.io.IOUtilsTestCase,1.03,"23,780",137
org.apache.commons.io.IOUtilsWriteTestCase,1,"9,142",53
org.apache.commons.io.LineIterator,2.25,718,18
org.apache.commons.io.LineIteratorTestCase,1.31,"4,297",34
org.apache.commons.io.SelectorAdapter,1,144,9
org.apache.commons.io.TaggedIOException,1.2,290,6
org.apache.commons.io.TaggedIOExceptionTest,1,120,1
org.apache.commons.io.ThreadMonitor,1.5,506,9
org.apache.commons.io.ThreadMonitorTestCase,1,311,3
org.apache.commons.io.comparator.AbstractFileComparator,1.67,113,5
org.apache.commons.io.comparator.ComparatorAbstractTestCase,1,841,8
